idu,commune,siren,dirigeant_age,sci_dormante,horizon
97411000AZ0157,Saint-Denis,424897908,96,False,3-7 ans
97411000AZ0182,Saint-Denis,382347045,83,False,3-7 ans
97411000AZ0214,Saint-Denis,901107466,72,False,3-7 ans
97411000AZ0270,Saint-Denis,342181989,93,False,3-7 ans
97411000AZ0272,Saint-Denis,342181989,93,False,3-7 ans
97411000AZ0280,Saint-Denis,310863303,79,False,3-7 ans
97411000AZ0290,Saint-Denis,400512000,78,False,3-7 ans
97411000AZ0330,Saint-Denis,333047090,78,False,3-7 ans
97411000AZ0333,Saint-Denis,310863303,79,False,3-7 ans
97411000AZ0334,Saint-Denis,310863303,79,False,3-7 ans
97411000AZ0348,Saint-Denis,834381949,74,False,3-7 ans
97411000AZ0349,Saint-Denis,834381949,74,False,3-7 ans
97411000AZ0368,Saint-Denis,333047090,78,False,3-7 ans
97411000AZ0384,Saint-Denis,317897809,89,False,3-7 ans
97411000AZ0398,Saint-Denis,334471851,85,False,3-7 ans
97411000AZ0399,Saint-Denis,334471851,85,False,3-7 ans
97411000AZ0407,Saint-Denis,315947465,72,False,3-7 ans
97411000AZ0422,Saint-Denis,382347045,83,False,3-7 ans
97411000AZ0608,Saint-Denis,405377995,72,False,3-7 ans
97411000AZ0609,Saint-Denis,405377995,72,False,3-7 ans
97411000AZ0616,Saint-Denis,424897908,96,False,3-7 ans
97411000AZ0617,Saint-Denis,424897908,96,False,3-7 ans
97411000AZ0659,Saint-Denis,382347045,83,False,3-7 ans
97411000AZ0665,Saint-Denis,889968152,70,False,3-7 ans
97411000AZ0677,Saint-Denis,334471851,85,False,3-7 ans
97411000AZ0679,Saint-Denis,334471851,85,False,3-7 ans
97411000AZ0681,Saint-Denis,339914228,70,False,3-7 ans
97411000AZ0682,Saint-Denis,339914228,70,False,3-7 ans
97411000AZ0683,Saint-Denis,415396308,83,False,3-7 ans
97411000AZ0684,Saint-Denis,415396308,83,False,3-7 ans
97411000AZ0689,Saint-Denis,382347045,83,False,3-7 ans
97411000AZ0690,Saint-Denis,382347045,83,False,3-7 ans
97411000AZ0691,Saint-Denis,382347045,83,False,3-7 ans
97411000BC0004,Saint-Denis,344650924,75,False,3-7 ans
97411000BC0154,Saint-Denis,412256430,78,False,3-7 ans
97411000BC0261,Saint-Denis,342181989,93,False,3-7 ans
97411000BC0262,Saint-Denis,342181989,93,False,3-7 ans
97411000BC0287,Saint-Denis,342181989,93,False,3-7 ans
97411000BC0302,Saint-Denis,393347240,86,False,3-7 ans
97411000BC0306,Saint-Denis,393347240,86,False,3-7 ans
97411000BC0396,Saint-Denis,309648939,82,False,3-7 ans
97411000BC0412,Saint-Denis,478388671,84,False,3-7 ans
97411000BC0413,Saint-Denis,478388671,84,False,3-7 ans
97411000BC0414,Saint-Denis,478388671,84,False,3-7 ans
97411000BC0416,Saint-Denis,478388671,84,False,3-7 ans
97411000BC0419,Saint-Denis,478388671,84,False,3-7 ans
97411000BC0421,Saint-Denis,478388671,84,False,3-7 ans
97411000BC0439,Saint-Denis,309648939,82,False,3-7 ans
97411000BD0073,Saint-Denis,421307919,73,False,3-7 ans
97411000BD0124,Saint-Denis,489553420,86,False,3-7 ans
97411000BD0260,Saint-Denis,440261667,74,False,3-7 ans
97411000BD0308,Saint-Denis,830299541,74,False,3-7 ans
97411000BD0309,Saint-Denis,830299541,74,False,3-7 ans
97411000BD0696,Saint-Denis,450253034,70,False,3-7 ans
97411000BD0771,Saint-Denis,409465150,89,False,3-7 ans
97411000BD0783,Saint-Denis,379398340,72,False,3-7 ans
97411000BD0862,Saint-Denis,409465150,89,False,3-7 ans
97411000BE0057,Saint-Denis,382235331,71,False,3-7 ans
97411000BE0104,Saint-Denis,410083331,70,False,3-7 ans
97411000BE0165,Saint-Denis,342181989,93,False,3-7 ans
97411000BE0278,Saint-Denis,489547026,88,False,3-7 ans
97411000BE0279,Saint-Denis,442083960,72,False,3-7 ans
97411000BE0424,Saint-Denis,507832095,80,False,3-7 ans
97411000BE0533,Saint-Denis,310862826,94,False,3-7 ans
97411000BE0534,Saint-Denis,310862826,94,False,3-7 ans
97411000BH0026,Saint-Denis,481048205,70,False,3-7 ans
97411000BH0259,Saint-Denis,980743843,73,False,3-7 ans
97411000BH0261,Saint-Denis,399065788,73,False,3-7 ans
97411000BH0262,Saint-Denis,440410173,78,False,3-7 ans
97411000BH0387,Saint-Denis,494271414,71,False,3-7 ans
97411000BH0939,Saint-Denis,424151991,74,False,3-7 ans
97411000BH0940,Saint-Denis,424151991,74,False,3-7 ans
97411000BH0942,Saint-Denis,424151991,74,False,3-7 ans
97411000BK0085,Saint-Denis,498585546,90,False,3-7 ans
97411000BK0088,Saint-Denis,498585546,90,False,3-7 ans
97411000BK0089,Saint-Denis,498585546,90,False,3-7 ans
97411000BK0090,Saint-Denis,498585546,90,False,3-7 ans
97411000BK0091,Saint-Denis,498585546,90,False,3-7 ans
97411000BK0092,Saint-Denis,348573643,90,False,3-7 ans
97411000BK0093,Saint-Denis,348573643,90,False,3-7 ans
97411000BK0094,Saint-Denis,348573643,90,False,3-7 ans
97411000BK0095,Saint-Denis,488206103,90,False,3-7 ans
97411000BK0101,Saint-Denis,498585546,90,False,3-7 ans
97411000BK0102,Saint-Denis,498585546,90,False,3-7 ans
97411000BK0112,Saint-Denis,343175899,72,False,3-7 ans
97411000BK0156,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0157,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0158,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0159,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0162,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0163,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0167,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0168,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0169,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0172,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0173,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0174,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0175,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0176,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0177,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0186,Saint-Denis,452543598,91,False,3-7 ans
97411000BK0190,Saint-Denis,383178092,88,False,3-7 ans
97411000BK0205,Saint-Denis,428182521,73,False,3-7 ans
97411000BK0272,Saint-Denis,326993946,73,False,3-7 ans
97411000BK0344,Saint-Denis,348573643,90,False,3-7 ans
97411000BK0442,Saint-Denis,405310830,75,False,3-7 ans
97411000BK0458,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0459,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0460,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0462,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0471,Saint-Denis,405310830,75,False,3-7 ans
97411000BK0492,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0493,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0533,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0534,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0535,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0536,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0537,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0538,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0539,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0540,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0541,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0544,Saint-Denis,449558055,79,False,3-7 ans
97411000BK0576,Saint-Denis,489547026,88,False,3-7 ans
97411000BK0578,Saint-Denis,489547026,88,False,3-7 ans
97411000BK0607,Saint-Denis,348573643,90,False,3-7 ans
97411000BK0608,Saint-Denis,348573643,90,False,3-7 ans
97411000BL0029,Saint-Denis,353268733,83,False,3-7 ans
97411000BL0033,Saint-Denis,399026087,75,False,3-7 ans
97411000BL0038,Saint-Denis,398267534,89,False,3-7 ans
97411000BL0039,Saint-Denis,489548149,79,False,3-7 ans
97411000BL0041,Saint-Denis,329654982,79,False,3-7 ans
97411000BL0098,Saint-Denis,379193493,79,False,3-7 ans
97411000BL0131,Saint-Denis,325921948,78,False,3-7 ans
97411000BL0132,Saint-Denis,325921948,78,False,3-7 ans
97411000BL0136,Saint-Denis,520768953,74,False,3-7 ans
97411000BL0137,Saint-Denis,333047090,78,False,3-7 ans
97411000BL0139,Saint-Denis,504453689,83,False,3-7 ans
97411000BL0141,Saint-Denis,310879424,75,False,3-7 ans
97411000BL0148,Saint-Denis,377591490,75,False,3-7 ans
97411000BL0150,Saint-Denis,326930674,79,False,3-7 ans
97411000BL0151,Saint-Denis,310849476,89,False,3-7 ans
97411000BL0152,Saint-Denis,409844404,74,False,3-7 ans
97411000BL0156,Saint-Denis,377591490,75,False,3-7 ans
97411000BL0157,Saint-Denis,377591490,75,False,3-7 ans
97411000BL0158,Saint-Denis,377591490,75,False,3-7 ans
97411000BL0165,Saint-Denis,329032569,77,False,3-7 ans
97411000BL0166,Saint-Denis,332012848,84,False,3-7 ans
97411000BL0172,Saint-Denis,315160317,74,False,3-7 ans
97411000BL0195,Saint-Denis,315160317,74,False,3-7 ans
97411000BL0196,Saint-Denis,315160317,74,False,3-7 ans
97411000BL0197,Saint-Denis,315160317,74,False,3-7 ans
97411000BL0216,Saint-Denis,822413985,74,False,3-7 ans
97411000BL0224,Saint-Denis,329032569,77,False,3-7 ans
97411000BL0225,Saint-Denis,329032569,77,False,3-7 ans
97411000BL0226,Saint-Denis,329032569,77,False,3-7 ans
97411000BL0253,Saint-Denis,378208813,78,False,3-7 ans
97411000BL0284,Saint-Denis,310851209,117,False,3-7 ans
97411000BL0389,Saint-Denis,325921948,78,False,3-7 ans
97411000BL0390,Saint-Denis,325921948,78,False,3-7 ans
97411000BL0392,Saint-Denis,310851209,117,False,3-7 ans
97411000BL0399,Saint-Denis,498793298,81,False,3-7 ans
97411000BL0401,Saint-Denis,378208813,78,False,3-7 ans
97411000BL0402,Saint-Denis,498793298,81,False,3-7 ans
97411000BL0457,Saint-Denis,504453689,83,False,3-7 ans
97411000BL0458,Saint-Denis,822413985,74,False,3-7 ans
97411000BL0472,Saint-Denis,409844404,74,False,3-7 ans
97411000BL0497,Saint-Denis,880063300,80,False,3-7 ans
97411000BL0498,Saint-Denis,414311092,88,False,3-7 ans
97411000BM0088,Saint-Denis,478388671,84,False,3-7 ans
97411000BM0089,Saint-Denis,478388671,84,False,3-7 ans
97411000BM0090,Saint-Denis,478388671,84,False,3-7 ans
97411000BM0091,Saint-Denis,478388671,84,False,3-7 ans
97411000BM0093,Saint-Denis,478388671,84,False,3-7 ans
97411000BM0094,Saint-Denis,478388671,84,False,3-7 ans
97411000BM0095,Saint-Denis,478388671,84,False,3-7 ans
97411000BM0096,Saint-Denis,478388671,84,False,3-7 ans
97411000BM0097,Saint-Denis,478388671,84,False,3-7 ans
97411000BN0055,Saint-Denis,428670947,72,False,3-7 ans
97411000BN0056,Saint-Denis,817891286,77,False,3-7 ans
97411000BN0064,Saint-Denis,491708624,72,False,3-7 ans
97411000BN0079,Saint-Denis,439984741,76,False,3-7 ans
97411000BN0418,Saint-Denis,508129376,70,False,3-7 ans
97411000BN0577,Saint-Denis,797786696,88,False,3-7 ans
97411000BN0578,Saint-Denis,797786696,88,False,3-7 ans
97411000BN0581,Saint-Denis,439984741,76,False,3-7 ans
97411000BN0582,Saint-Denis,439984741,76,False,3-7 ans
97411000BN0583,Saint-Denis,439984741,76,False,3-7 ans
97411000BP0569,Saint-Denis,344914890,73,False,3-7 ans
97411000BP0643,Saint-Denis,440327476,75,False,3-7 ans
97411000BP0645,Saint-Denis,494275993,74,False,3-7 ans
97411000BP0680,Saint-Denis,401903877,77,False,3-7 ans
97411000BP0682,Saint-Denis,401903877,77,False,3-7 ans
97411000BP0685,Saint-Denis,401903877,77,False,3-7 ans
97411000BP0688,Saint-Denis,401903877,77,False,3-7 ans
97411000BP0751,Saint-Denis,401903877,77,False,3-7 ans
97411000BP0863,Saint-Denis,429764574,96,False,3-7 ans
97411000BX0184,Saint-Denis,421421488,76,False,3-7 ans
97411000BX0326,Saint-Denis,421421488,76,False,3-7 ans
97411000BZ0742,Saint-Denis,405234246,94,False,3-7 ans
97411000BZ0836,Saint-Denis,449313113,72,False,3-7 ans
97411000BZ0922,Saint-Denis,310863626,73,False,3-7 ans
97411000BZ0987,Saint-Denis,310863626,73,False,3-7 ans
97411000BZ0988,Saint-Denis,310863626,73,False,3-7 ans
97411000BZ0989,Saint-Denis,310863626,73,False,3-7 ans
97411000BZ1021,Saint-Denis,890540859,71,False,3-7 ans
97411000BZ1022,Saint-Denis,890540859,71,False,3-7 ans
97411000BZ1306,Saint-Denis,453400368,82,False,3-7 ans
97411000BZ1374,Saint-Denis,429121353,81,False,3-7 ans
97411000BZ1375,Saint-Denis,429121353,81,False,3-7 ans
97411000BZ1515,Saint-Denis,798192142,74,False,3-7 ans
97411000BZ1516,Saint-Denis,798192142,74,False,3-7 ans
97411000BZ1648,Saint-Denis,414188821,80,False,3-7 ans
97411000BZ1650,Saint-Denis,414188821,80,False,3-7 ans
97411000BZ1651,Saint-Denis,414188821,80,False,3-7 ans
97411000BZ1720,Saint-Denis,418373080,73,False,3-7 ans
97411000BZ1721,Saint-Denis,418373080,73,False,3-7 ans
97411000CD0001,Saint-Denis,430455964,78,False,3-7 ans
97411000CD0010,Saint-Denis,479355059,87,False,3-7 ans
97411000CD0083,Saint-Denis,492685318,72,False,3-7 ans
97411000CD0474,Saint-Denis,345400089,82,False,3-7 ans
97411000CD0475,Saint-Denis,345400089,82,False,3-7 ans
97411000CD0476,Saint-Denis,345400089,82,False,3-7 ans
97411000CD0477,Saint-Denis,345400089,82,False,3-7 ans
97411000CD0486,Saint-Denis,345400089,82,False,3-7 ans
97411000CD0487,Saint-Denis,345400089,82,False,3-7 ans
97411000CD0488,Saint-Denis,345400089,82,False,3-7 ans
97411000CD0490,Saint-Denis,345400089,82,False,3-7 ans
97411000CD1051,Saint-Denis,931861413,78,False,3-7 ans
97411000CD1185,Saint-Denis,498663418,71,False,3-7 ans
97411000CD1187,Saint-Denis,498663418,71,False,3-7 ans
97411000CD1214,Saint-Denis,483339628,74,False,3-7 ans
97411000CD1215,Saint-Denis,483339628,74,False,3-7 ans
97411000CE0032,Saint-Denis,753579556,76,False,3-7 ans
97411000CE0873,Saint-Denis,753579556,76,False,3-7 ans
97411000CE0874,Saint-Denis,753579556,76,False,3-7 ans
97411000CE1278,Saint-Denis,849474267,83,False,3-7 ans
97411000CH0142,Saint-Denis,378671234,83,False,3-7 ans
97411000CH0173,Saint-Denis,378671234,83,False,3-7 ans
97411000CL0052,Saint-Denis,413392812,72,False,3-7 ans
97411000CL0125,Saint-Denis,413392812,72,False,3-7 ans
97411000CL0151,Saint-Denis,404902579,77,False,3-7 ans
97411000CM0142,Saint-Denis,342507332,74,False,3-7 ans
97411000CM0163,Saint-Denis,327948634,78,False,3-7 ans
97411000CM0169,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0399,Saint-Denis,483230009,78,False,3-7 ans
97411000CM0593,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0594,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0602,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0694,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0695,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0705,Saint-Denis,438935215,70,False,3-7 ans
97411000CM0824,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0825,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0826,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0827,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0828,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0829,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0830,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0832,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0833,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0834,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0835,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0836,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0927,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0928,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0929,Saint-Denis,477863963,70,False,3-7 ans
97411000CM0930,Saint-Denis,477863963,70,False,3-7 ans
97411000CP0477,Saint-Denis,325176576,77,False,3-7 ans
97411000CR0079,Saint-Denis,310879440,77,False,3-7 ans
97411000CR0340,Saint-Denis,420636060,75,False,3-7 ans
97411000CR0341,Saint-Denis,420636060,75,False,3-7 ans
97411000CR0342,Saint-Denis,420636060,75,False,3-7 ans
97411000CR0343,Saint-Denis,420636060,75,False,3-7 ans
97411000CT1330,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1541,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1544,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1572,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1573,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1609,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1610,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1611,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1612,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1613,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1614,Saint-Denis,424800514,88,False,3-7 ans
97411000CT1615,Saint-Denis,424800514,88,False,3-7 ans
97411000CV0012,Saint-Denis,438536625,70,False,3-7 ans
97411000CV0477,Saint-Denis,914637723,88,False,3-7 ans
97411000CV0521,Saint-Denis,914637723,88,False,3-7 ans
97411000CY0039,Saint-Denis,453361693,82,False,3-7 ans
97411000CY0059,Saint-Denis,453361693,82,False,3-7 ans
97411000CY0076,Saint-Denis,354068447,75,False,3-7 ans
97411000CY0124,Saint-Denis,354068447,75,False,3-7 ans
97411000CY0511,Saint-Denis,438536625,70,False,3-7 ans
97411000CZ0071,Saint-Denis,377643762,71,False,3-7 ans
97411000DE0017,Saint-Denis,381527134,82,False,3-7 ans
97411000DE0020,Saint-Denis,381527134,82,False,3-7 ans
97411000DE0021,Saint-Denis,381527134,82,False,3-7 ans
97411000DE0022,Saint-Denis,381527134,82,False,3-7 ans
97411000DE0024,Saint-Denis,381527134,82,False,3-7 ans
97411000DE0028,Saint-Denis,421015843,80,False,3-7 ans
97411000DE0029,Saint-Denis,421015843,80,False,3-7 ans
97411000DE0030,Saint-Denis,421015843,80,False,3-7 ans
97411000DE0157,Saint-Denis,813374543,71,False,3-7 ans
97411000DE0162,Saint-Denis,879171387,88,False,3-7 ans
97411000DE0180,Saint-Denis,879171387,88,False,3-7 ans
97411000DE0346,Saint-Denis,879171387,88,False,3-7 ans
97411000DH0061,Saint-Denis,450636600,75,False,3-7 ans
97411000DH0138,Saint-Denis,792998593,101,False,3-7 ans
97411000DK0017,Saint-Denis,478529001,70,False,3-7 ans
97411000DK0457,Saint-Denis,888203163,70,False,3-7 ans
97411000DK0458,Saint-Denis,888203163,70,False,3-7 ans
97411000DL0087,Saint-Denis,487647026,73,False,3-7 ans
97411000DL0175,Saint-Denis,484070875,78,False,3-7 ans
97411000DL0260,Saint-Denis,402116453,72,False,3-7 ans
97411000DL0263,Saint-Denis,402116453,72,False,3-7 ans
97411000DL0264,Saint-Denis,402116453,72,False,3-7 ans
97411000DL0267,Saint-Denis,310849682,76,False,3-7 ans
97411000DL0293,Saint-Denis,484070875,78,False,3-7 ans
97411000DL0304,Saint-Denis,790631667,76,False,3-7 ans
97411000DL0305,Saint-Denis,414762450,92,False,3-7 ans
97411000DL0544,Saint-Denis,444581961,88,False,3-7 ans
97411000DL0645,Saint-Denis,383412160,74,False,3-7 ans
97411000DM0250,Saint-Denis,330368291,85,False,3-7 ans
97411000DM0533,Saint-Denis,794756536,74,False,3-7 ans
97411000DM0682,Saint-Denis,523595700,72,False,3-7 ans
97411000DM0823,Saint-Denis,330368291,85,False,3-7 ans
97411000DM0840,Saint-Denis,794756536,74,False,3-7 ans
97411000DM0842,Saint-Denis,794756536,74,False,3-7 ans
97411000DM0844,Saint-Denis,794756536,74,False,3-7 ans
97411000DM0846,Saint-Denis,794756536,74,False,3-7 ans
97411000DN0009,Saint-Denis,509921912,106,False,3-7 ans
97411000DN0040,Saint-Denis,804195824,79,False,3-7 ans
97411000DN0053,Saint-Denis,451229355,76,False,3-7 ans
97411000DN0082,Saint-Denis,390263879,75,False,3-7 ans
97411000DN0154,Saint-Denis,813534047,90,False,3-7 ans
97411000DN0179,Saint-Denis,490125036,91,False,3-7 ans
97411000DN0225,Saint-Denis,350517520,80,False,3-7 ans
97411000DN0236,Saint-Denis,491433959,76,False,3-7 ans
97411000DN0304,Saint-Denis,794756536,74,False,3-7 ans
97411000DP0386,Saint-Denis,317080091,82,False,3-7 ans
97411000DP0429,Saint-Denis,425018546,73,False,3-7 ans
97411000DR0218,Saint-Denis,310895255,73,False,3-7 ans
97411000DR0222,Saint-Denis,381527134,82,False,3-7 ans
97411000DR0473,Saint-Denis,326993946,73,False,3-7 ans
97411000DR0478,Saint-Denis,488587668,79,False,3-7 ans
97411000DR0479,Saint-Denis,488587668,79,False,3-7 ans
97411000DR0537,Saint-Denis,430476259,70,False,3-7 ans
97411000DS0195,Saint-Denis,342181989,93,False,3-7 ans
97411000DT0140,Saint-Denis,440960813,71,False,3-7 ans
97411000DT0143,Saint-Denis,440960813,71,False,3-7 ans
97411000DT0144,Saint-Denis,440960813,71,False,3-7 ans
97411000DT0182,Saint-Denis,509363461,71,False,3-7 ans
97411000DT0183,Saint-Denis,440960813,71,False,3-7 ans
97411000DT0184,Saint-Denis,440960813,71,False,3-7 ans
97411000DT0185,Saint-Denis,440960813,71,False,3-7 ans
97411000DT0189,Saint-Denis,440960813,71,False,3-7 ans
97411000DT0223,Saint-Denis,440960813,71,False,3-7 ans
97411000DT0237,Saint-Denis,440960813,71,False,3-7 ans
97411000DW0018,Saint-Denis,450888888,81,False,3-7 ans
97411000DW0058,Saint-Denis,399026087,75,False,3-7 ans
97411000DW0146,Saint-Denis,442415089,76,False,3-7 ans
97411000DW0155,Saint-Denis,442415089,76,False,3-7 ans
97411000DW0223,Saint-Denis,407506112,78,False,3-7 ans
97411000DW0224,Saint-Denis,407506112,78,False,3-7 ans
97411000DW0225,Saint-Denis,407506112,78,False,3-7 ans
97411000DX0071,Saint-Denis,818987075,76,False,3-7 ans
97411000DX0094,Saint-Denis,402736797,84,False,3-7 ans
